Feature Name,Score,Code Description
1vz27ja,-0.007003010840503738,"{'Radiation, leg NEC using external beam'}"
h571,-0.007002170154988039,{'Ocular pain'}
z9508,0.006996934408306044,{'Presence of other and unspecified electronic cardiac devices'}
c23,0.006992993176667359,{'Malignant neoplasm of gallbladder'}
e1063,0.006992793974139012,{'Type 1 diabetes mellitus with hypoglycaemia'}
3gt20wa,0.0069901118474883115,"{'Computerized tomography [CT], lung NEC without enhancement (contrast)'}"
n429,0.006989059643118196,"{'Disorder of prostate, unspecified'}"
j122,0.006986848648511936,{'Parainfluenza virus pneumonia'}
1oe50btnr,0.006982146279884933,"{'Dilation, bile ducts endoscopic [retrograde] per orifice approach [e.g. ERC] using rigid dilator [e.', 'Dilation, bile ducts endoscopic [retrograde] per orifice approach [ERC] with incision using rigid di'}"
a46,-0.006978490422414745,{'Erysipelas'}
1ik80la,0.006975860631130232,"{'Repair, coronary veins using open approach without tissue'}"
b3788,0.006973435230298063,{'Candidiasis of other sites'}
j039,-0.006962646296338373,"{'Acute tonsillitis, unspecified'}"
1nm80da,-0.006960786425904319,"{'Repair, large intestine endoscopic [laparoscopic] approach using apposition technique [e.g. suturing'}"
1fv83pz,0.0069593777468602075,"{'Transfer, parathyroid gland open substernal approach with another incision for transfer using device'}"
s299,0.006958833056716076,{'Unspecified injury of thorax'}
u8228,0.0069527292166839715,{'Resistance to other specified extended spectrum betalactam antibiotics'}
m190,-0.006952495971443693,{'Primary arthrosis of other joints'}
1id55laql,-0.006951691216691713,"{'Removal of device, aorta NEC open approach of intraaortic balloon pump', 'Removal of device, aorta NEC open approach no surgical repair required or no tissue used to repair o'}"
1vg53lapm,0.00694789501718744,"{'Implantation of internal device, knee joint uncemented single component prosthetic device'}"
1rb52cq,0.006946913290916373,"{'Drainage, ovary using per orifice (transvaginal) approach with needle aspiration'}"
3vz20va,0.006937786373449012,"{'Computerized tomography [CT], leg NEC without contrast'}"
i083,0.006934321137193906,"{'Combined disorders of mitral, aortic and tricuspid valves'}"
m8952,0.006931587338644767,"{'Osteolysis, upper arm'}"
1np35caz9,0.006925736708744204,"{'Pharmacotherapy (local), small and large intestine using per orifice approach and agent NEC'}"
1nk84rrxxg,0.0069227765123821205,"{'Construction or reconstruction, small intestine using ileum (to construct ileostomy pouch)'}"
c6211,0.006919889826669805,{'Malignant neoplasm of descended left testis'}
1kr50grbd,0.006918373240595467,"{'Dilation, veins of leg NEC using percutaneous transluminal (venous) approach and balloon dilator'}"
r223,0.006916482299688566,"{'Localized swelling, mass and lump, upper limb'}"
m0007,0.006915443330180636,"{'Staphylococcal arthritis and polyarthritis, ankle and foot'}"
1sc89pfnwa,0.006910178414525209,"{'Excision total, spinal vertebrae posterior approach [posterolateral approach] with autograft using s'}"
k575,0.006910123150939554,{'Diverticular disease of both small and large intestine without perforation or abscess'}
s678,-0.006909688085565895,{'Crushing injury of other and unspecified parts of wrist and hand'}
u838,0.006906826088590808,{'Resistance to other single specified antibiotic'}
f381,0.006905627962498956,{'Other recurrent mood [affective] disorders'}
e1352,0.006905419988600455,{'Other specified diabetes mellitus with certain circulatory complications'}
1nq35bax4,0.0069050179358755865,"{'Pharmacotherapy (local), rectum using endoscopic per orifice approach and tattooing dye'}"
2nm70da,0.006900677007752351,"{'Inspection, large intestine using endoscopic [laparoscopic] approach'}"
1ka80gqnrn,-0.006893339112738076,"{'Repair, abdominal aorta using percutaneous transluminal (arterial) approach and (endovascular) stent', 'Repair, abdominal aorta using percutaneous transluminal approach and (endovascular) stent with synth'}"
s7648,0.006891907738279825,{'Other and unspecified injury of other and unspecified muscles and tendons at thigh level'}
3ip30da,-0.006890438114193465,"{'Ultrasound, heart with coronary arteries transcutaneous'}"
c5099,0.0068903300828140005,"{'Malignant neoplasm of breast, part unspecified, unspecified side'}"
z651,0.006889686968954718,{'Imprisonment and other incarceration'}
1yv87laxxe,0.006889508377665392,"{'Excision partial, skin of leg open [excisional] approach using local flap [e.g. rotation, advancemen'}"
c029,-0.0068848696100273265,{'Malignant neoplasm tongue unspecified'}
1kt51gqw0,0.006881299802148377,"{'Occlusion, vessels of the pelvis, perineum and gluteal region percutaneous transluminal approach usi'}"
m2563,0.0068805613431975315,"{'Stiffness of joint, not elsewhere classified, forearm'}"
b009,-0.006879099918152764,"{'Herpesviral infection, unspecified'}"
y4501,0.006878290129233271,{'Codeine and derivatives causing adverse effect in therapeutic use'}
1hz09lajf,0.0068718809882559835,"{'Stimulation, heart NEC open approach using electrode with synchronized DC shock'}"
k289,0.006871680029877756,"{'Gastrojejunal ulcer, unspecified as acute or chronic, without haemorrhage or perforation'}"
z733,0.006869788311181679,"{'Stress, not elsewhere classified'}"
i441,0.006868602903791444,"{'Atrioventricular block, second degree'}"
m1386,0.006861512130380235,"{'Other specified arthritis, lower leg'}"
s0635,-0.006861240781834147,"{'Diffuse brain injury without open intracranial wound', 'Focal brain injury without open intracranial wound'}"
1qe89la,0.006859282703852636,"{'Excision total, penis using open approach'}"
1de80laxxa,-0.006859172137112716,"{'Repair, external auditory meatus using open approach and full thickness autograft'}"
g634,0.006856880318291031,{'Polyneuropathy in nutritional deficiency'}
1fa52catj,0.006853466747984693,"{'Drainage, nasopharynx using per orifice approach and suction'}"
1ea87laxxa,0.006850453352054068,"{'Excision partial, cranium open approach with autograft, no device used'}"
1jm58la,-0.006844066009097023,"{'Procurement, arteries of arm NEC using open approach'}"
f173,0.0068431469195965175,"{'Mental and behavioural disorders due to use of tobacco, withdrawal state'}"
1vg55lanv,0.006834668383844281,"{'Removal of device, knee joint of pin/nail using open approach'}"
y434,-0.006831107692643279,{'Immunosuppressive agents causing adverse effect in therapeutic use'}
e618,0.006826286302992677,{'Deficiency of other specified nutrient elements'}
r3914,0.006825607016280288,{'Dribbling of urine'}
1nq27ja,0.006820446764529918,"{'Radiation, rectum using external beam'}"
1ea80lanwf,0.006818371130095753,"{'Repair, cranium with free flap using plate, screw or clamp device (with/without wire/mesh)'}"
q430,0.0068123944190589675,"{""Meckel's diverticulum"", 'Meckel diverticulum'}"
n431,-0.006810911631265742,{'Infected hydrocele'}
f314,0.006810617461418008,"{'Bipolar affective disorder, current episode severe depression without psychotic symptoms'}"
1nt80la,0.0068085471151692195,"{'Repair, anus using open approach and simple suturing [e.g. overlap, oversew] technique'}"
v481,0.006807410217449992,"{'Car occupant injured in noncollision transport accident, passenger, nontraffic accident'}"
j010,0.006806492531960189,{'Acute maxillary sinusitis'}
i723,-0.0067993653780859115,{'Aneurysm and dissection of iliac artery'}
1yy80laxxn,0.006796260132594968,"{'Repair, skin of surgically constructed sites using open approach  and synthetic material (e.g. mesh)'}"
1kg51gqc2,0.006793675518873839,"{'Occlusion, arteries of leg NEC using percutaneous transluminal approach using thrombosing agent'}"
c778,0.0067895005848338415,{'Secondary malignant neoplasm of lymph nodes of multiple regions'}
3nk10wg,0.006788126938050721,"{'Xray, small intestine following oral (via nasogastric or gastric tube) administration of contrast (w'}"
r278,0.006786968012946103,{'Other and unspecified lack of coordination'}
1oe55banr,0.006786110483803471,"{'Removal of device, bile ducts of stent using endoscopic per orifice approach'}"
f318,0.00678605789780378,{'Other bipolar affective disorders'}
z852,0.006784384625012317,{'Personal history of malignant neoplasm of other respiratory and intrathoracic organs'}
m341,0.006784080154466532,{'CR(E)ST syndrome'}
k768,-0.006783717097634573,{'Other specified diseases of liver'}
5md40lh,-0.006780527218465293,"{'Version and/or rotation at time of delivery, corkscrew maneuver', ""Version and/or rotation at time of delivery, corkscrew maneuver (e.g. Rubin maneuver, Wood's maneuve""}"
1nm77ep,0.006780420047905596,"{'Bypass with exteriorization, large intestine colostomy using endoscopic [laparoscopic] approach', 'Bypass with exteriorization, large intestine endoscopic [laparoscopic] approach non-continent stoma '}"
5pc80ju,-0.00677988498219453,"{'Surgical repair, postpartum of current obstetric high vaginal laceration'}"
1sc89llgxk,0.006771578047668797,"{'Excision total, spinal vertebrae anterior approach  [anterolateral and transoral approaches] with ho'}"
1sz87laxxe,-0.00677084365752993,"{'Excision partial, soft tissue of the chest and abdomen using open approach and local transposition f'}"
s602,0.006761425778092652,{'Contusion of other parts of wrist and hand'}
1yt52la,0.006758496989805339,"{'Drainage, skin of arm using incisional approach'}"
2eq71la,0.006750094803414655,"{'Biopsy, soft tissue of head and neck using open approach'}"
s72080,-0.006742642601644019,"{'Other fracture of femoral neck, closed', 'Unspecified fracture of neck of femur, closed'}"
z21,-0.006741596584243458,{'Asymptomatic human immunodeficiency virus [HIV] infection status'}
s8190,0.006739758132944091,"{'Open wound of lower leg, part unspecified, uncomplicated'}"
e039,0.006739642723588241,"{'Hypothyroidism, unspecified'}"
d106,0.0067370500074530205,{'Benign neoplasm of nasopharynx'}
1nm89df,0.006735929056399319,"{'Excision total, large intestine endoscopic [laparoscopic, laparoscopic-assisted, hand-assisted] appr'}"
j9609,-0.006732716017807891,"{'Acute respiratory failure, type unspecified', 'Respiratory failure, unspecified, type unspecified'}"
q059,0.00673048415632044,"{'Spina bifida, unspecified'}"
l271,0.006727790894476397,{'Localized skin eruption due to drugs and medicaments'}
z958,-0.006725213711444813,{'Presence of other cardiac and vascular implants and grafts'}
2ea71ha,0.006718995427458319,"{'Biopsy, cranium using percutaneous (needle) approach'}"
1pe54jats,0.006717491167901007,"{'Management of internal device, renal pelvis external approach management of drainage catheter [e.g. ', 'Management of internal device, renal pelvis External approach management of drainage catheter [e.g. '}"
1nm82rn,0.0067153862044732225,"{'Reattachment, large intestine open approach of diversionary colocolostomy'}"
l293,0.006703875303390997,"{'Anogenital pruritus, unspecified'}"
1vg74lanw,-0.006690006271787326,"{'Fixation, knee joint open approach fixation device alone using screw, plate and screw'}"
1hx80la,0.006689467359386657,"{'Repair, structures adjacent to valves using open approach without tissue'}"
1na35bal7,0.006688913349255485,"{'Pharmacotherapy (local), esophagus using endoscopic per orifice injection of bacterial toxin (e.g. b'}"
m2465,0.006687307568110907,"{'Ankylosis of joint, pelvic region and thigh'}"
m4819,0.006683976400409024,"{'Ankylosing hyperostosis [Forestier], unspecified site'}"
r508,-0.00668185943826973,{'Other specified fever'}
y407,0.006681136745402483,"{'Antifungal antibiotics, systemically used, causing adverse effect in therapeutic use'}"
z980,0.006680150935777714,{'Intestinal bypass and anastomosis status'}
1gv35hhc1,0.006669849490964519,"{'Pharmacotherapy (local), pleura transcatheter [chest tube] instillation or insufflation approach usi'}"
m6090,0.006664767252684291,"{'Myositis, unspecified, multiple sites', 'Myositis, unspecified, upper arm'}"
2sq71ha,0.006663490928320923,"{'Biopsy, pelvis using percutaneous (needle) approach'}"
d708,0.006660096854307809,{'Other agranulocytosis'}
e878,0.006651694648676588,"{'Other disorders of electrolyte and fluid balance, not elsewhere classified'}"
y29,0.006650543503480678,"{'Contact with blunt object, undetermined intent'}"
3zz20wa,0.006640688321506363,"{'Computerized tomography [CT], total body without enhancement (contrast)'}"
g635,0.0066368961129046914,{'Polyneuropathy in systemic connective tissue disorders'}
f604,-0.0066358378676103285,{'Histrionic personality disorder'}
1nk76re,0.006635101310162752,"{'Bypass, small intestine open approach enterocolostomy bypass technique'}"
1se87pf,0.006635046939114404,"{'Excision partial,  intervertebral disc using open posterior approach and (micro) excisional techniqu', 'Excision partial, intervertebral disc open posterior [posterolateral] approach without tissue'}"
1nq87la,0.0066313484697936255,"{'Excision partial, rectum open abdominal [e.g. anterior] approach closure by apposition technique [e.'}"
r003,0.006629970669804238,"{'Pulseless electrical activity, not elsewhere classified'}"
k717,0.006626137533940049,{'Toxic liver disease with fibrosis and cirrhosis of liver'}
f068,0.006625960581762345,{'Other specified mental disorders due to brain damage and dysfunction and to physical disease'}
1cn59laad,-0.006624059194291193,"{'Destruction, retina using cryoprobe [cryotherapy]'}"
h814,0.006622382085597978,{'Vertigo of central origin'}
3ot12va,0.006619941487734871,"{'Fluoroscopy, abdominal cavity without contrast'}"
k420,-0.0066188645256522365,"{'Other and unspecified ventral hernia with obstruction, without gangrene', 'Umbilical hernia with obstruction, without gangrene'}"
1nk77rq,0.006618815768375052,"{'Bypass with exteriorization, small intestine open approach feeding enterostomy (e.g. jejunostomy)'}"
j9810,0.006606986122859011,{'Atelectasis'}
e1378,0.006605942281475553,{'Other specified diabetes mellitus with multiple other complications'}
k753,0.006602907981869965,"{'Granulomatous hepatitis, not elsewhere classified'}"
e892,0.006598392018293536,{'Postprocedural hypoparathyroidism'}
r900,0.006595015100609599,{'Intracranial space-occupying lesion'}
1nm87dx,0.00659437988976206,"{'Excision partial, large intestine stoma formation and distal closure', 'Excision partial, large intestine endoscopic [laparoscopic, laparoscopic-assisted, hand-assisted] ap'}"
e242,0.006593260422583285,"{""Drug-induced Cushing's syndrome""}"
s27390,0.006590725391232479,{'Unspecified injury of lung without open wound into thoracic cavity'}
m315,0.006590263992541954,{'Giant cell arteritis with polymyalgia rheumatica'}
y763,0.0065865959971141835,"{'Obstetric and gynaecological devices associated with adverse incidents, surgical instruments, materi'}"
f538,0.00658526094681493,"{'Other mental and behavioural disorders associated with the puerperium, not elsewhere classified'}"
d474,0.006583433460636067,{'Osteomyelofibrosis'}
k828,0.00657475247534105,{'Other specified diseases of gallbladder'}
r455,0.00657152320653348,{'Hostility'}
m6296,0.006568286078358208,"{'Disorder of muscle, unspecified, lower leg'}"
n9950,0.006567995781587509,{'Haemorrhage from external stoma of urinary tract'}
d735,-0.006558622821984996,{'Infarction of spleen'}
1nf50babl,0.006556617201992909,"{'Dilation, stomach using endoscopic per orifice approach and balloon (hydrostatic)'}"
j3802,0.006555103840812686,"{'Paralysis of vocal cords and larynx, bilateral'}"
1oe52lats,-0.006550226446417344,"{'Drainage, bile ducts using open approach leaving catheter (tube) in situ'}"
2ea71la,-0.006546179660782501,"{'Biopsy, cranium using open approach'}"
i619,0.0065437325510095635,"{'Cerebral infarction, unspecified', 'Intracerebral haemorrhage, unspecified', 'Intracranial haemorrhage (nontraumatic), unspecified'}"
1an27jx,0.006542891385001328,"{'Radiation, brain using focused beam [e.g. gamma knife, cyber knife stereotactic radiosurgery]'}"
n0833,0.006538162818887701,"{'Glomerular disorders in diabetes mellitus, chronic kidney disease, stage 3'}"
i693,0.006537279906405346,{'Sequelae of cerebral infarction'}
w0501,0.006524016757636273,"{'Fall involving adult walker', 'Fall involving wheelchair'}"
c579,0.006519673299965703,"{'Malignant neoplasm of female genital organ, unspecified'}"
j60,0.006512625268963303,"{""Coalworker's pneumoconiosis""}"
1zz35haj2,-0.006510565866941232,"{'Pharmacotherapy, total body hormonal agents, excluding sex hormones percutaneous approach [intramusc'}"
1vd58laxxa,-0.006506692973368224,"{'Procurement, muscles of hip and thigh of muscle (or fascia) graft using open approach'}"
r073,-0.006502151245410036,"{'Other chest pain', 'Chest pain, unspecified'}"
1pl74afxxa,-0.006499695904092106,"{'Fixation, bladder neck combined per orifice (vaginal) and open (abdominal) approach using autograft '}"
s32030,-0.006496313081562947,"{'Fracture of lumbar vertebra, L4 level, closed'}"
t451,0.006486791635403603,{'Poisoning by antineoplastic and immunosuppressive drugs'}
x32,0.006483534728326699,{'Exposure to sunlight'}
z855,0.006481275774466007,{'Personal history of malignant neoplasm of urinary tract'}
m941,0.0064811142986232915,{'Relapsing polychondritis'}
k630,0.006477069310208961,{'Abscess of intestine'}
2sl71ha,0.006473968270390343,"{'Biopsy, ribs using percutaneous (needle) approach'}"
b854,0.006473617974702029,{'Mixed pediculosis and phthiriasis'}
1sz87la,-0.006470633948401468,"{'Invalid Code', 'Excision partial, soft tissue of the chest and abdomen using open approach and apposition [suture, s'}"
1sy80gdxxn,-0.006466630555829634,"{'Repair, muscles of the chest and abdomen endoscopic [laparoscopic] approach with special incisional '}"
s799,-0.006463697463698229,{'Unspecified injury of hip and thigh'}
1na35baj2,0.00645457219322806,"{'Pharmacotherapy (local), esophagus using endoscopic per orifice approach and corticosteroid agent'}"
d010,0.006450746926305448,{'Carcinoma in situ of colon'}
w23,0.006450334299075348,"{'Caught, crushed, jammed or pinched in or between objects'}"
l0330,0.006449896436117516,"{'Cellulitis of abdominal wall', 'Cellulitis of chest wall'}"
y598,0.006446526444326171,{'Other specified vaccines and biological substances causing adverse effect in therapeutic use'}
1pq59bagx,0.006441656485606385,"{'Destruction, urethra endoscopic per orifice approach using device NEC'}"
1sc89pfgx,-0.0064336238142979904,"{'Excision total, spinal vertebrae posterior approach [posterolateral approach] no tissue used (device'}"
1kr57lafva,0.006431965443994061,"{'Extraction, veins of leg NEC open approach [e.g. venotomy] using suction catheter and (followed by) '}"
u999,-0.006430847341606107,{'During unspecified activity'}
i740,0.006428851572744174,{'Embolism and thrombosis of abdominal aorta'}
o66001,-0.006425335763888504,"{'Obstructed labour due to shoulder dystocia, delivered, with or without mention of antepartum conditi'}"
1aw27jx,0.0064245866224563715,"{'Radiation, spinal cord using focused beam [e.g. gamma knife, cyber knife stereotactic radiosurgery]'}"
1np13bax7,0.006417655739138313,"{'Control of bleeding, small and large intestine using endoscopic per orifice approach and chemical ag'}"
1od89la,0.006415279435181868,"{'Excision total, gallbladder open approach without extraction of calculi cholecystectomy alone'}"
m7912,0.006414674829328966,"{'Myalgia, upper arm'}"
1vg53lapmq,-0.006414275028112305,"{'Implantation of internal device, knee joint with combined sources of tissue (e.g. bone graft, cement'}"
e064,0.006413640529271152,{'Drug-induced thyroiditis'}
z9483,0.0064076787332248255,{'Stem cell transplant status'}
f428,0.006402919547726789,{'Other obsessive-compulsive disorders'}
n5018,0.006397241027447499,{'Other vascular disorders of male genital organs'}
q2731,0.006394913237893144,{'Peripheral arteriovenous malformation of lower limb'}
z76803,0.006394223898204611,{'Lung transplant candidate'}
k611,0.006388824975756179,{'Rectal abscess'}
1qt87bagx,0.006386832970941364,"{'Excision partial, prostate endoscopic per orifice approach [transurethral] using device NEC'}"
m8787,0.006366197070912421,"{'Other osteonecrosis, ankle and foot'}"
1ot55jats,-0.006362013069055119,"{'Removal of device, abdominal cavity of tube or catheter using external approach'}"
b9521,-0.006356385559772079,{'Enterococcus as the cause of diseases classified to other chapters'}
g82590,0.006355701080520881,"{'Quadriplegia, unspecified type, unspecified, at cervical spine level C1 to C4'}"
c790,0.006345137318554592,{'Secondary malignant neoplasm of kidney and renal pelvis'}
1nq74dw,0.006342319302944405,"{'Fixation, rectum endoscopic [abdominal] approach using circular stapling or suturing technique'}"
1rm87lagx,-0.006335509568508843,"{'Excision partial, uterus and surrounding structures open approach using device NEC'}"
i612,0.006328367752829574,"{'Intracerebral haemorrhage in hemisphere, unspecified'}"
s201,0.006325781703074021,{'Other and unspecified superficial injuries of breast'}
f232,0.006324336389475358,{'Acute schizophrenia-like psychotic disorder'}
b022,-0.006319509722335444,"{'Zoster with other nervous system involvement', 'Zoster without complication'}"
f39,0.006318028053096729,{'Unspecified mood [affective] disorder'}
1ke51gqm0,-0.0063157845848279,"{'Occlusion, abdominal arteries NEC percutaneous transluminal approach and antineoplastic or immunomod'}"
5pc73js,0.006315086143263725,"{'Drainage postpartum, incisional hematoma'}"
1pm87da,0.006309849662356395,"{'Excision partial, bladder using endoscopic (laparoscopic) approach'}"
z654,0.006303185564179736,{'Victim of crime and terrorism'}
e1464,-0.006301918710260516,"{'Unspecified diabetes mellitus with poor control, so described', 'Unspecified diabetes mellitus without (mention of) complication', 'Type 2 diabetes mellitus with poor control, so described'}"
n991,0.006301759865559989,{'Postprocedural urethral stricture'}
1nf80ba,0.0063004199735554895,"{'Repair, stomach using endoscopic per orifice approach using apposition technique [e.g. sutures]'}"
1ax52mesj,0.006300186526663169,"{'Drainage, spinal canal and meninges open approach shunt terminating in abdominal cavity [e.g. lumbop'}"
c089,0.006297888074755725,"{'Malignant neoplasm major salivary gland, unspecified'}"
y415,-0.0062920139111956016,{'Antiviral drugs causing adverse effect in therapeutic use'}
1oe52dats,0.006290601964703388,"{'Drainage, bile ducts using endoscopic [abdominal] approach leaving catheter (tube) in situ'}"
r579,-0.006287563444954842,"{'Shock, unspecified'}"
a4151,0.006283411462639111,{'Sepsis due to Pseudomonas'}
m6289,-0.006281208357265979,"{'Other specified disorders of muscle, unspecified site'}"
1oz17cdt4,0.006279786788847079,"{'Alimentation, digestive system NEC using per orifice (and NG tube) pump approach and general nutrien'}"
f409,0.006268938084253284,"{'Phobic anxiety disorder, unspecified'}"
c494,0.0062685516811414495,{'Malignant neoplasm of connective and soft tissue of abdomen'}
b958,-0.006265688838652192,{'Unspecified staphylococcus as the cause of diseases classified to other chapters'}
m6288,-0.00625977904173708,"{'Other specified disorders of muscle, other site'}"
j9502,0.006255908756803647,{'Malfunction of tracheostomy stoma'}
g952,-0.00625386750101319,"{'Cord compression, unspecified'}"
g3101,0.0062517142903004445,{'Progressive isolated aphasia [Mesulam]'}
t446,0.006249656635382346,"{'Poisoning by alpha-adrenoreceptor antagonists, not elsewhere classified'}"
1mj91laxxe,0.006238241595882244,"{'Excision radical, lymph node(s), inguinal using open approach with local flap'}"
s42220,0.006231953366367405,"{'Fracture of greater tuberosity of humerus, closed'}"
2nk70bcbk,0.006223202972849773,"{'Inspection, small intestine using antegrade (via mouth) endoscopic per orifice approach and (double)'}"
1od52da,0.006222528950621167,"{'Drainage, gallbladder using endoscopic (laparoscopic) approach'}"
e1451,0.006209169185907345,{'Unspecified diabetes mellitus with peripheral angiopathy with gangrene'}
z900,0.006208862145155859,{'Acquired absence of part of head and neck'}
n834,0.006206735123364787,{'Prolapse and hernia of ovary and fallopian tube'}
s32300,0.0062036211699138845,"{'Fracture of ilium, closed'}"
1kg87laxxl,0.0062025551588319626,"{'Excision partial, arteries of leg NEC using open approach and xenograft'}"
n823,0.006193268551911374,"{'Female genital tract fistula, unspecified', 'Fistula of vagina to large intestine'}"
r471,0.006190672726021298,{'Dysarthria and anarthria'}
p073,0.006183537491614509,{'Other preterm infants'}
k280,0.0061820133874560335,"{'Gastrojejunal ulcer, acute with haemorrhage'}"
m7155,0.006181515362059959,"{'Other bursitis, not elsewhere classified, pelvic region and thigh'}"
1yw59jagx,0.006174875132796689,"{'Destruction, skin of foot using device NEC [electrocautery]'}"
1bx35hap1,0.0061744241388068085,"{'Pharmacotherapy (local), peripheral nerves NEC using percutaneous (needle) injection of local anesth'}"
k267,0.006172629986070342,"{'Duodenal ulcer, chronic without haemorrhage or perforation'}"
1pe59baat,0.006170408516305223,"{'Destruction, renal pelvis endoscopic per orifice approach Using electromechanical device (ballistic)'}"
k293,0.0061692659062585805,{'Chronic superficial gastritis'}
z436,0.006166369537378275,{'Attention to other artificial openings of urinary tract'}
u829,0.0061661196434765145,"{'Resistance to betalactam antibiotics, unspecified'}"
m8667,0.0061598733360818695,"{'Other chronic osteomyelitis, ankle and foot'}"
t84038,0.0061542743203128625,"{'Mechanical complication of hip prosthesis, other'}"
1sa80pf,0.006151572762514464,"{'Repair, atlas and axis using posterior approach'}"
1rb87ra,0.0061439342559019535,"{'Excision partial, ovary using open vaginal approach'}"
p026,0.006143899551225722,{'Fetus and newborn affected by other and unspecified conditions of umbilical cord'}
b509,0.006143349779317019,"{'Plasmodium falciparum malaria, unspecified'}"
f258,0.006143231256997561,{'Other schizoaffective disorders'}
2qe71la,0.006132772934031191,"{'Biopsy, penis using incisional approach'}"
c5709,0.006132678498189309,"{'Malignant neoplasm of fallopian tube, unspecified whether unilateral or bilateral'}"
e848,0.006130306773626566,{'Cystic fibrosis with other manifestations'}
c6299,0.006125001365555809,"{'Malignant neoplasm of testis, unspecified, unspecified side'}"
z567,0.006122691059211515,{'Other and unspecified problems related to employment'}
z37001,0.006118862462947118,"{'Single live birth, pregnancy resulting from assisted reproductive technology (ART)'}"
2gt71ha,0.006113859326934045,"{'Biopsy, lung NEC using percutaneous (needle) approach', 'Biopsy, lung using percutaneous (needle) approach'}"
1gm35bad2,0.006113557614195669,"{'Pharmacotherapy (local),  bronchus NEC using endoscopic per orifice approach and salt irrigating sol', 'Invalid Code'}"
z9010,0.006113090067285711,{'Acquired absence of right breast'}
j36,0.006103767694126706,{'Peritonsillar abscess'}
1pl80la,0.0061013778467253,"{'Repair, bladder neck using open approach with simple apposition technique [e.g. suturing]', 'Repair, bladder neck, using open approach with simple apposition technique [e.g. suturing]'}"
c680,0.00609972571337223,{'Malignant neoplasm of urethra'}
t0120,0.006097978085082403,"{'Open wounds involving multiple regions of upper limb(s), uncomplicated'}"
1kq76nd,0.006091460438814639,"{'Bypass, abdominal veins NEC using open approach, bypass terminating in vena cava'}"
1rm89aa,0.006091453328169803,"{'Excision total, uterus and surrounding structures using combined laparoscopic and vaginal approach', 'Excision total, uterus and surrounding structures using open approach'}"
8fd70hbbc,0.006083091852243219,"{'Immunization (to prevent) COVID-19 (SARS-CoV-2) virus', 'Immunization (to prevent) Q fever by subcutaneous [SC] injection of inactivated virus'}"
1cz27ja,0.006077029136506231,"{'Radiation, eye NEC using external beam'}"
2mz71ha,0.006072992732918991,"{'Biopsy, lymphatic system using percutaneous (needle) approach'}"
1vq87laxxk,0.006072543382556213,"{'Excision partial, tibia and fibula with bone homograft, no device used', 'Excision partial, tibia and fibula with synthetic tissue [e.g. bone cement or paste], no device used'}"
l570,-0.006065946394676566,{'Actinic keratosis'}
1hz55lank,0.006062659708462296,"{'Removal of device, heart NEC open approach (e.g. sternotomy) dual chamber rate responsive pacemaker'}"
1yv14janp,0.006060690528262739,"{'Dressing, skin of leg using packing'}"
z588,0.006058291536764755,{'Other problems related to physical environment'}
1ka80laxxq,0.006052034396477152,"{'Repair, abdominal aorta using open approach and combined sources of tissue (e.g. graft with syntheti'}"
1ot80laxxe,-0.006050917600289345,"{'Repair, abdominal cavity using open approach with local transposition flap [e.g. omental, mesenteric'}"
k592,-0.00604560564328987,"{'Neurogenic bowel, not elsewhere classified'}"
c811,0.006044227293362261,"{'Nodular sclerosis (classical) Hodgkin lymphoma', 'Nodular sclerosis classical Hodgkin lymphoma'}"
1pl50babj,-0.006041874905316813,"{'Dilation, bladder neck endoscopic per orifice (transurethral) approach using flexible dilator (e.g. ', 'Dilation, bladder neck endoscopic per orifice  (transurethral) approach using flexible dilator (e.g.'}"
g618,0.006041661644204461,{'Other inflammatory polyneuropathies'}
m8698,0.006034041472955871,"{'Osteomyelitis, unspecified, other site'}"
n028,0.006029982202487884,"{'Recurrent and persistent haematuria, other'}"
u981,-0.006028975632574191,"{'Place of occurrence, residential institution', 'Place of occurrence, home', 'Unspecified place of occurrence'}"
n251,0.006020785150078537,{'Nephrogenic diabetes insipidus'}
s83110,-0.006019455784606706,"{'Posterior dislocation of knee, closed'}"
t390,-0.00600782183279086,{'Poisoning by salicylates'}
i11,-0.006007592530011909,{'Hypertensive heart disease'}
2yb71ha,0.0060070218684075225,"{'Biopsy, skin of forehead using percutaneous approach (needle, punch)'}"
i213,-0.006006004189113426,{'Acute transmural myocardial infarction of unspecified site'}
n362,0.0059952789547939155,{'Urethral caruncle'}
c914,0.0059920628529158615,{'Hairy-cell leukaemia'}
1wv87la,0.005990466876571023,"{'Excision partial, skin of foot open [excisional] approach with apposition technique (suture, glue) f', 'Excision partial, soft tissue of the foot and ankle using simple apposition technique [e.g. suture, '}"
k277,0.005987387314700611,"{'Peptic ulcer, chronic without haemorrhage or perforation'}"
t814,0.005987074735461071,"{'Infection following a procedure, not elsewhere classified', 'Haemorrhage and haematoma complicating a procedure, not elsewhere classified'}"
n839,0.005984961354763656,"{'Noninflammatory disorder of ovary, fallopian tube and broad ligament, unspecified'}"
m7980,0.005979359515179587,"{'Other specified soft tissue disorders, multiple sites'}"
q619,0.005976963347643537,"{'Cystic kidney disease, unspecified'}"
o89404,0.005970188207577262,"{'Spinal and epidural anaesthesia-induced headache during the puerperium, postpartum condition or comp'}"
1nf80la,0.005965733439203597,"{'Repair, stomach open approach using apposition technique [e.g. sutures]'}"
